Latitude,Longitude,STATION_NAME,STATION_CODE,DIVISION,STATE,CATEGORY
26.37940600,81.79963280,MUSAFIRKHANA,MFKA,LKO,UTTAR PRADESH,D
29.43842840,78.42387070,NAGINA,NGG,MB,UTTAR PRADESH,D
28.67440190,77.43793870,NAYA GHAZIABAD,GZN,DLI,UTTAR PRADESH,D
28.74425210,77.31004470,NOLI,NOLI,DLI,UTTAR PRADESH,D
25.52557800,81.86678900,PHAPHA MAU,PFM,LKO,UTTAR PRADESH,D
26.50672200,83.78280480,PILKHUA,PKW,MB,UTTAR PRADESH,D
28.20009660,79.53824510,PITAMBARPUR,PMR,MB,UTTAR PRADESH,D
28.62769900,78.77977310,RAJA KA SAHASPUR,RJK,MB,UTTAR PRADESH,D
28.23623360,78.35418110,RAJGHAT NARORA,RG,MB,UTTAR PRADESH,D
30.30960870,78.04283520,ROZA,RAC,MB,UTTAR PRADESH,D
26.83238640,80.92247650,RUDAULI,RDL,LKO,UTTAR PRADESH,D
27.06008000,80.51655100,SANDILA,SAN,MB,UTTAR PRADESH,D
28.58169920,77.30911450,SEOHARA,SEO,MB,UTTAR PRADESH,D
29.44499450,77.31646810,SHAMLI,SMQL,DLI,UTTAR PRADESH,D
27.55750870,80.69936520,SITAPUR CANTT.,SCC,MB,UTTAR PRADESH,D
27.58404110,80.67988680,SITAPUR CITY,SPC,MB,UTTAR PRADESH,D
28.67114000,77.43450600,SRI KRISHNA NAGAR,SKN,LKO,UTTAR PRADESH,D
25.46143360,82.42381640,SURIYAWAN,SAW,LKO,UTTAR PRADESH,D
26.84670880,80.94615920,TAKIA,TQA,LKO,UTTAR PRADESH,D
26.84670880,80.94615920,TAPRI,TPZ,DLI,UTTAR PRADESH,D
28.57540800,77.32777600,TILHAR,TLH,MB,UTTAR PRADESH,D
25.90281680,81.30022780,UNCHAHAR,UCR,LKO,UTTAR PRADESH,D
26.77591550,82.14332330,ZAFRABAD,ZBD,LKO,UTTAR PRADESH,D
29.15792790,79.14652740,BAZPUR,BPZ,IZZATNAGAR,UTTARAKHAND,D
29.93191030,79.66003430,KICHHA,KHH,IZZATNAGAR,UTTARAKHAND,D
29.38975800,79.12212980,RAMNAGAR,RMR,IZZATNAGAR,UTTARAKHAND,D
29.06730000,80.10964200,TANAKPUR,TPU,IZZATNAGAR,UTTARAKHAND,D
30.06675300,79.01929970,DUBTARA,DUB,MB,UTTARAKHAND,D
29.92842110,78.12098610,JWALAPUR,JWP,MB,UTTARAKHAND,D
29.74259510,78.52109380,KOTDWARA,KTW,MB,UTTARAKHAND,D
23.57896480,87.18158800,ANDAL ,UDL,ASN,WEST BENGAL,D
24.23024630,88.25978540,AZIMGANJ JN,AZ,HWH,WEST BENGAL,D
23.74209900,86.81767520,BARAKAR,BRR,ASN,WEST BENGAL,D
22.58650110,88.34130710,BELDANGA,BEB,SDAH,WEST BENGAL,D
23.61162520,88.38158730,BETHUADAHERI,BTY,SDAH,WEST BENGAL,D
22.60520940,88.36532590,BHAGWANGOLA,BQG,SDAH,WEST BENGAL,D
22.98675690,87.85497550,COSSIMBAZAR,CSZ,SDAH,WEST BENGAL,D
22.48359470,88.37674580,DEBAGRAM,DEB,SDAH,WEST BENGAL,D
24.67231900,87.93833900,DHULIANGANGA,DGLE,MLDT,WEST BENGAL,D
22.98675690,87.85497550,GUSKARA,GKH,HWH,WEST BENGAL,D
24.45929950,88.04107110,JANGIPUR ROAD,JRLE,MLDT,WEST BENGAL,D
22.98675690,87.85497550,JIAGANJ,JJG,SDAH,WEST BENGAL,D
24.10635070,88.22594460,KHAGRAGHAT RD.,KGLE,HWH,WEST BENGAL,D
22.98675690,87.85497550,KHALTIPUR,KTJ,MLDT,WEST BENGAL,D
22.98675690,87.85497550,KRISHNAPUR,KRP,SDAH,WEST BENGAL,D
23.73422700,86.81412880,KULTI ,ULT,ASN,WEST BENGAL,D
24.42133700,88.25794820,LALGOLA,LGL,SDAH,WEST BENGAL,D
22.56733210,88.37086250,MANKAR,MNAE,ASN,WEST BENGAL,D
24.07916830,87.72633710,MOLLARPUR,MLV,HWH,WEST BENGAL,D
24.44077840,87.85873520,MURARAI,MRR,HWH,WEST BENGAL,D
24.17689370,88.28146040,MURSHIDABAD,MBB,SDAH,WEST BENGAL,D
24.29583230,87.83877870,NALHATI,NHT,HWH,WEST BENGAL,D
24.62387260,88.00959710,NIMTITA,NILE,MLDT,WEST BENGAL,D
22.67776100,88.28382620,PALASSY,PLY,SDAH,WEST BENGAL,D
23.71230890,87.27727110,PANDAVESWAR,PAW,ASN,WEST BENGAL,D
24.54492400,87.86765600,RAJGRAM,RJG,HWH,WEST BENGAL,D
22.61419600,88.42150340,SAGARDIGHI,SDI,HWH,WEST BENGAL,D
23.95050080,87.68132190,SAINTHIA ,SNT,HWH,WEST BENGAL,D
22.47346600,88.40213900,SALAR,SALE,HWH,WEST BENGAL,D
23.72392590,86.89650220,SITARAMPUR,STN,ASN,WEST BENGAL,D
23.89046320,87.53114090,SIURI,SURI,ASN,WEST BENGAL,D
25.23295570,88.75812090,BALURGHAT,BLGT,KIR,WEST BENGAL,D
26.74717640,89.05379110,BINNAGURI,BNV,APDJ,WEST BENGAL,D
26.71471910,89.13679550,DALGAON,DLO,APDJ,WEST BENGAL,D
27.03798650,88.26312260,DARJEELING,DJ,KIR,WEST BENGAL,D
26.53914130,89.19118970,FALAKATA,FLK,APDJ,WEST BENGAL,D
22.98675690,87.85497550,GHOKSADANGA,GDX,APDJ,WEST BENGAL,D
26.33586340,88.78262110,HALDIBARI,HDB,KIR,WEST BENGAL,D
25.40438390,87.86831410,HARISHCHANDRAPUR,HCR,KIR,WEST BENGAL,D
26.55916350,88.70916710,JALPAIGURI ROAD,JPE,APDJ,WEST BENGAL,D
22.77711390,86.18329390,KALIYAGANJ,KAJ,KIR,WEST BENGAL,D
26.47669450,89.72956850,KAMAKHYAGURI,KAMG,APDJ,WEST BENGAL,D
25.42823400,87.80656000,KUMDEDPUR,KDPR,KIR,WEST BENGAL,D
26.87798600,88.27780000,KURSEONG,KGN,KIR,WEST BENGAL,D
26.57842700,88.82285500,NEW MAYNAGURI,NMX,APDJ,WEST BENGAL,D
26.70713500,88.42908100,SILIGURI TOWN,SGUT,KIR,WEST BENGAL,D
22.98675690,87.85497550,TUFANGANJ,TFGN,APDJ,WEST BENGAL,D
23.48021240,86.56033520,ANARA,ANR,ADA,WEST BENGAL,D
23.09333960,86.21176550,BARABHUM,BBM,ADA,WEST BENGAL,D
22.07720730,87.34255680,BELDA,BLDA,KGP,WEST BENGAL,D
23.06501770,87.30130250,BISHNUPUR,VSU,ADA,WEST BENGAL,D
23.67283830,86.93964330,BURNPUR,BURN,ADA,WEST BENGAL,D
23.49774200,87.30403130,CHAKULIA,CKU,KGP,WEST BENGAL,D
22.73901010,87.34104950,CHANDRAKONA ROAD,CDGR,ADA,WEST BENGAL,D
22.84435980,87.32118020,GARBETA,GBA,ADA,WEST BENGAL,D
22.34120640,87.30635930,GIRIMAIDAN,GMDN,KGP,WEST BENGAL,D
22.04481090,88.06547960,HALDIA,HLZ,KGP,WEST BENGAL,D
23.37003840,85.97467300,JHALIDA,JAA,RNC,WEST BENGAL,D
22.45415420,86.99828660,JHARGRAM,JGM,KGP,WEST BENGAL,D
23.51715210,86.68115330,JOYCHANDIPAHAR,JOC,ADA,WEST BENGAL,D
21.78838600,87.73392220,KANTHI,KATI,KGP,WEST BENGAL,D
22.64136540,87.32133550,SALBONI,SLB,ADA,WEST BENGAL,D
22.98675690,87.85497550,TAMLUK,TMZ,KGP,WEST BENGAL,D
22.98675690,87.85497550,NETAJI,KNTJ,NA,WEST BENGAL,D
22.54936800,88.34906100,MAIDAN,KMDI,NA,WEST BENGAL,D
22.58085830,88.36140100,MAHATMA GANDHI ROAD,KMHR,NA,WEST BENGAL,D
22.46596970,88.39182680,SAHID KHUDIRAM,KSKD,NA,WEST BENGAL,D
22.58714270,88.36308280,GRISHPARK,KGPK,NA,WEST BENGAL,D
22.53297700,88.34571240,NETAJI BHAVAN,KNBN,NA,WEST BENGAL,D
22.46947430,88.36983870,GITANJALI,KGTN,NA,WEST BENGAL,D
22.47198830,88.39789050,KAVI SUBHASH,KKVS,NA,WEST BENGAL,D
18.01209690,83.27125570,ALAMANDA,ALM,WAT,ANDHRA PRADESH,E
22.30147560,70.80456590,BARUVA,BAV,KUR,ANDHRA PRADESH,E
15.91289980,79.73998750,BODDAVARA,BDVR,WAT,ANDHRA PRADESH,E
18.26226300,83.07669660,CHIMIDIPALLI,CMDP,WAT,ANDHRA PRADESH,E
17.71836720,83.32282250,DONKINAVALASA,DNV,WAT,ANDHRA PRADESH,E
18.37045520,83.85807090,DUSI,DSI,WAT,ANDHRA PRADESH,E
18.28432260,83.33641410,GAJAPATINAGARAM,GPI,WAT,ANDHRA PRADESH,E
12.94923030,78.25263410,GARIVIDI,GVI,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,GARUDABILLI,GRBL,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,GORAPUR,GPJ,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,GOTLAM,GTLM,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,GUMADA,GMDA,WAT,ANDHRA PRADESH,E
19.02805300,84.61285900,JHADUPUDI,JPI,KUR,ANDHRA PRADESH,E
15.91289980,79.73998750,JIMIDIPETA,JMPT,WAT,ANDHRA PRADESH,E
13.22805700,79.26289300,KANTAKAPALLI,KPL,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,KARAKAVALASA,KVLS,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,KOMATIPALLI,KMX,WAT,ANDHRA PRADESH,E
18.05356610,83.31939710,KORUKONDA,KUK,WAT,ANDHRA PRADESH,E
18.96663770,83.44068470,KUNERU,KNRT,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,MALLIVUDU,MVW,WAT,ANDHRA PRADESH,E
18.84035480,84.49399050,MANDASA ROAD,MMS,KUR,ANDHRA PRADESH,E
18.18824330,83.45920210,NELLIMARLA,NML,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,PADUA,PFU,WAT,ANDHRA PRADESH,E
17.81355270,83.19487950,PENDURTI,PDT,WAT,ANDHRA PRADESH,E
14.83010550,79.68503950,PUNDI,PUN,WAT,ANDHRA PRADESH,E
17.69227190,83.00449950,SETANAGARAM,SNM,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,SHIVALINGAMPURAM,SLPM,WAT,ANDHRA PRADESH,E
18.36029100,83.68137500,SIGADAM,SGDM,WAT,ANDHRA PRADESH,E
15.91289980,79.73998750,SIMILIGUDA,SMLG,WAT,ANDHRA PRADESH,E
19.12607620,84.60015480,SRUNGAVARAPUKOTA,SUP,WAT,ANDHRA PRADESH,E
18.80885610,84.46707220,SUMMADEVI,SUDV,KUR,ANDHRA PRADESH,E
18.21768490,83.04247460,TYADA,TXD,WAT,ANDHRA PRADESH,E
18.43530640,83.98911870,URLAM,ULM,WAT,ANDHRA PRADESH,E
18.75644000,84.42242300,AKANAPET                                          ,AKE ,HYB       ,ANDHRA PRADESH,E
15.89537240,78.04655920,ALAMPUR ROAD                                      ,ALPR,HYB       ,ANDHRA PRADESH,E
14.71048350,79.98894120,ALLURU ROAD                                       ,AXR ,BZA       ,ANDHRA PRADESH,E
15.59666250,80.14898410,AMMANABROLU                                       ,ANB ,BZA       ,ANDHRA PRADESH,E
13.99996550,79.30236500,ANANTHARAJUPET                                    ,ANE ,GTL,ANDHRA PRADESH,E
15.96946120,80.51392160,APPIKATLA                                         ,APL ,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,ARATLAKATTA                                       ,AKAH,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,ARAVALLI                                          ,AVLI,BZA       ,ANDHRA PRADESH,E
17.43692590,78.48940150,ASIFABAD ROAD                                     ,ASAF,SC        ,ANDHRA PRADESH,E
17.67765050,82.60933900,ASPARI                                            ,ASP ,GTL,ANDHRA PRADESH,E
16.68004400,81.61622350,ATTILI                                            ,AL  ,BZA       ,ANDHRA PRADESH,E
16.82826490,81.47378330,BADAMPUDI                                         ,BPY ,BZA       ,ANDHRA PRADESH,E
16.29701590,80.44496030,BALANAGAR                                         ,BABR,HYB       ,ANDHRA PRADESH,E
17.40325370,78.48299160,BANDARUPALLE                                      ,BDPL,GNT       ,ANDHRA PRADESH,E
15.16313190,77.27481690,BANTNAHAL                                        ,BLL ,GTL,ANDHRA PRADESH,E
16.51043960,80.62694990,BAYYAVARAM                                        ,BVM ,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,BELLAMKONDA                                       ,BMKD,GNT       ,ANDHRA PRADESH,E
16.13052290,80.58166810,BETAMCHERLA                                       ,BMH ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,BETHAMPUDI                                        ,BTPD,SC        ,ANDHRA PRADESH,E
15.15889980,77.31855870,BEVINAHALU                                        ,BNL ,GTL,ANDHRA PRADESH,E
14.40909920,78.96956630,BHAKARAPET                                        ,BKPT,GTL,ANDHRA PRADESH,E
16.10588600,80.78803200,BHATTIPROLU                                       ,BQU ,GNT       ,ANDHRA PRADESH,E
16.49080950,80.67123680,BHIKNUR                                           ,BKU ,HYB       ,ANDHRA PRADESH,E
16.80824880,81.26134750,BHIMA DOLU                                        ,BMD ,BZA       ,ANDHRA PRADESH,E
17.47067140,78.79454630,BIBINAGAR                                         ,BN  ,SC        ,ANDHRA PRADESH,E
16.96926740,82.03185290,BIKKAVOLU                                         ,BVL ,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,BISUGIRSHARIF                                     ,BGSF,SC        ,ANDHRA PRADESH,E
14.76851450,79.98343600,BITRAGUNTA                                        ,BTTR,BZA       ,ANDHRA PRADESH,E
18.65873320,77.89548040,BODHAN                                            ,BDHN,HYB       ,ANDHRA PRADESH,E
15.91289980,79.73998750,BOGOLU                                            ,BVO ,HYB       ,ANDHRA PRADESH,E
17.68237020,83.21614420,BONAKALU                                          ,BKL ,SC        ,ANDHRA PRADESH,E
17.34283480,78.41441680,BUDVEL                                            ,BDVL,HYB       ,ANDHRA PRADESH,E
15.48649980,78.19516900,BUGGANAPALLI   CEMENT NAGAR                                  ,BEY ,GTL,ANDHRA PRADESH,E
17.43783810,82.07544080,CAVALARY BARRACKS                                 ,CVB ,HYB       ,ANDHRA PRADESH,E
16.97129690,81.69099240,CHAGALLU                                          ,CU  ,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,CHALLAVARIPALLI,CLPE,GTL,ANDHRA PRADESH,E
13.62834700,79.41997750,CHANDRAGIRI                                       ,CGI ,GTL,ANDHRA PRADESH,E
16.95385990,82.24057090,CHARLAPALLI                                       ,CHZ ,SC        ,ANDHRA PRADESH,E
16.81965890,81.39593480,CHEBROL                                           ,CEL ,BZA       ,ANDHRA PRADESH,E
16.31420900,80.43502800,CHEEKATEEGALAPALEM                                 ,CEM ,GNT       ,ANDHRA PRADESH,E
15.91289980,79.73998750,CHELMA                                            ,CMZ ,GNT       ,ANDHRA PRADESH,E
16.50303840,80.66707030,CHERUVU MADHAVARAM                                ,CVV ,SC        ,ANDHRA PRADESH,E
14.51828440,77.68316750,CHIGICHERLA                                       ,CCA ,GTL,ANDHRA PRADESH,E
16.20264690,81.16208780,CHILAKALAPUDI                                  ,CLU ,BZA       ,ANDHRA PRADESH,E
13.20380780,78.74266150,CHIMALPAHAD                                       ,CMW ,SC        ,ANDHRA PRADESH,E
15.68943420,80.23662910,CHINNA GANJAM                                     ,CJM ,BZA       ,ANDHRA PRADESH,E
16.22374200,80.65626900,CHINNARAVURU ,CIV ,GNT       ,ANDHRA PRADESH,E
16.31058660,80.42672770,CHINNEKUNTAPALLE                                  ,CCI ,GTL,ANDHRA PRADESH,E
14.24556700,79.24309730,CHINTAKANI                                        ,CKN ,SC        ,ANDHRA PRADESH,E
17.73403960,83.31849130,CHINTALPALLI                                      ,CLE ,SC        ,ANDHRA PRADESH,E
17.74016420,83.33848850,CHITGIDDA                                         ,CTF ,SC        ,ANDHRA PRADESH,E
15.83134360,80.35438060,CHITYALA                                          ,CTYL,GNT       ,ANDHRA PRADESH,E
13.21338600,79.09483600,DAMALACHERUVU                                     ,DCU ,GTL,ANDHRA PRADESH,E
16.78177730,81.18072780,DENDULURU                                         ,DEL ,BZA       ,ANDHRA PRADESH,E
17.66217980,78.61556230,DEVARKADRA                                       ,DKC ,HYB       ,ANDHRA PRADESH,E
13.17830970,79.09848330,DHARUR                                            ,DRR ,SC        ,ANDHRA PRADESH,E
15.91289980,79.73998750,DICHPALLI                                         ,DHP ,HYB       ,ANDHRA PRADESH,E
15.39503210,78.82614210,DIGUVAMETTA                                       ,DMT ,GNT       ,ANDHRA PRADESH,E
16.46888840,80.93917650,DOSAPADU                                          ,DPD ,BZA       ,ANDHRA PRADESH,E
15.91289980,79.73998750,DRAKSHARAMA,DKSA,BZA       ,ANDHRA PRADESH,E
16.32895600,80.62377500,DUGGIRALA                                         ,DIG ,BZA       ,ANDHRA PRADESH,E
28.62813850,77.11095100,DUPADU                                            ,DUU ,HYB       ,ANDHRA PRADESH,E
15.32967600,77.59102820,EDDULADODDI                                       ,EDD ,GTL,ANDHRA PRADESH,E
16.21698860,79.77968390,ERRUPALEM                                         ,YP  ,SC        ,ANDHRA PRADESH,E
15.77790560,79.40198440,GAJJALAKONDA                                      ,GJJ ,GNT       ,ANDHRA PRADESH,E
14.14864940,79.84562270,GANGADHARA                                        ,GDRA,SC        ,ANDHRA PRADESH,E
15.91289980,79.73998750,GANGAVARAM                                        ,GVMH,BZA       ,ANDHRA PRADESH,E
17.41204930,78.50893700,GANGAYAPALLI                                      ,GPY ,GTL,ANDHRA PRADESH,E
16.74494670,80.51966760,GANGINENI                                         ,GNN ,SC        ,ANDHRA PRADESH,E
16.51369600,80.62705790,GANNAVARAM                                        ,GWM ,BZA       ,ANDHRA PRADESH,E
20.27525670,73.00279820,GARLA                                             ,GLA ,SC        ,ANDHRA PRADESH,E
14.82748710,77.59256670,GARLADINNE                                        ,GDE ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,GAZULAPALLI                                       ,GZL ,GNT       ,ANDHRA PRADESH,E
17.45287220,78.67827510,GHATKESAR                                         ,GT  ,SC        ,ANDHRA PRADESH,E
15.91289980,79.73998750,GODAMGURA                                         ,GDQ ,SC        ,ANDHRA PRADESH,E
14.26974980,79.10833970,GOLLAPALLI                                        ,GLY ,HYB       ,ANDHRA PRADESH,E
17.15152230,82.29040800,GOLLAPROLU                                        ,GLP ,BZA       ,ANDHRA PRADESH,E
16.34864240,81.04657030,GUDLAVALLERU                                 ,GVL ,BZA       ,ANDHRA PRADESH,E
18.19774430,82.34977530,GULAPALAYAM                                 ,GPU ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,GULLAGUDA                                         ,GGD ,SC        ,ANDHRA PRADESH,E
17.40976610,82.63392990,GULLIPADU                                         ,GLU ,BZA       ,ANDHRA PRADESH,E
13.65288900,79.15786000,GUNDLA POCHAMPALLI                                 ,GDPL,HYB       ,ANDHRA PRADESH,E
15.54719410,78.24403320,GUNDLAKAMMA                                       ,GKM ,GNT       ,ANDHRA PRADESH,E
16.51469770,80.62268430,GUNDRATI MADUGU                                   ,GUU ,SC        ,ANDHRA PRADESH,E
17.31627800,82.48943500,HAMSAVARAM                                        ,HVM ,BZA       ,ANDHRA PRADESH,E
18.07798360,79.50238040,HASANPARTI ROAD                                   ,HSP ,SC        ,ANDHRA PRADESH,E
17.34173800,78.48851900,HASTAVARAM                                        ,HAQ,GTL,ANDHRA PRADESH,E
17.48191950,78.41284460,INDALVAI                                          ,IDL ,HYB       ,ANDHRA PRADESH,E
13.04863600,80.20830600,INTEKANNE                                         ,INK ,SC        ,ANDHRA PRADESH,E
15.89168860,77.26341400,IRNAGALLU                                         ,EGU ,GTL,ANDHRA PRADESH,E
16.54752500,80.63882060,ISIVI                                             ,ESV ,GTL,ANDHRA PRADESH,E
16.71805800,81.11957600,ITIKYALA                                          ,IKI ,HYB       ,ANDHRA PRADESH,E
15.55199580,79.07210350,J.KRISHNAPURAM                                 ,JBK ,GNT       ,ANDHRA PRADESH,E
15.10939470,77.72708060,JAKKALACHERUVU                                    ,JKO ,GTL,ANDHRA PRADESH,E
17.36103920,82.54337510,JANKAMPET JN.                                     ,JKM ,HYB       ,ANDHRA PRADESH,E
17.72612230,83.30032540,JUTURU                                            ,JUR ,GTL,ANDHRA PRADESH,E
16.50484770,80.63391120,KADIYAM                                           ,KYM ,BZA       ,ANDHRA PRADESH,E
17.49612820,78.39650500,KALAMALLA                                         ,KMH ,GTL,ANDHRA PRADESH,E
16.42256200,80.56453200,KALASAMUNDRAM                                     ,KCM ,GTL,ANDHRA PRADESH,E
16.83738390,81.67755600,KALDHARI                                          ,KLDI,BZA       ,ANDHRA PRADESH,E
13.64385360,78.80023300,KALIKIRI                                          ,KCI ,GTL,ANDHRA PRADESH,E
14.92503390,77.58138140,KALLURU                                           ,KLU ,GTL,ANDHRA PRADESH,E
14.90833320,77.98206210,KAMALAPURAM                                       ,KKM ,GTL,ANDHRA PRADESH,E
14.45165960,78.82923910,KARAPA                                            ,KRAP,BZA       ,ANDHRA PRADESH,E
17.89169010,83.18591790,KARAVADI                                          ,KRV ,BZA       ,ANDHRA PRADESH,E
17.42978160,78.48946100,KAREPALLI                                         ,KRA ,SC        ,ANDHRA PRADESH,E
18.45903940,79.14231510,KARIMNAGAR                                        ,KRMR,SC        ,ANDHRA PRADESH,E
15.91289980,79.73998750,KAUKUNTLA                                         ,KQQ ,HYB       ,ANDHRA PRADESH,E
16.32856490,81.06942870,KAVUTARAM                                         ,KVM ,BZA       ,ANDHRA PRADESH,E
17.97470220,79.51117950,KAZIPET TOWN,KZJT,SC        ,ANDHRA PRADESH,E
15.91289980,79.73998750,KHADERPET                                         ,KDT ,GTL,ANDHRA PRADESH,E
15.76798070,79.67723970,KODAVALURU                                        ,KJJ ,BZA       ,ANDHRA PRADESH,E
17.60932090,77.71252320,KOHIR (DECCAN)                                    ,KOHR,SC        ,ANDHRA PRADESH,E
12.92906720,78.26552850,KOLANUR                                           ,KOLR,SC        ,ANDHRA PRADESH,E
14.08003080,79.79377540,KONDAGUNTA                                        ,KQA ,GTL,ANDHRA PRADESH,E
16.51862490,80.61989770,KONDAPALLI                                        ,KI  ,BZA       ,ANDHRA PRADESH,E
15.17094430,78.50118580,KONDAPURAM                                        ,KDP ,GTL,ANDHRA PRADESH,E
15.14204040,76.92106070,KOSAI                                             ,KSAE,NED   ,ANDHRA PRADESH,E
15.84794900,77.23629420,KOSGI                                             ,KO  ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,KOTHAPALLI HAVELI                                 ,KPHI,SC        ,ANDHRA PRADESH,E
16.70988350,82.04391630,KOTIPALLI                                         ,KPLH,BZA       ,ANDHRA PRADESH,E
26.30383020,89.45224900,KOVVADA                                           ,KOVH,BZA       ,ANDHRA PRADESH,E
16.47700200,80.60567000,KRISHNA CANAL JN.                                 ,KCC ,BZA       ,ANDHRA PRADESH,E
16.71805800,81.11957600,KRISHNAMMA KONA                                   ,KEF ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,KRISHNAPURAM                                      ,KPU ,GTL,ANDHRA PRADESH,E
12.80173920,78.27288090,KUNDURU,KDVH,BZA       ,ANDHRA PRADESH,E
15.72678660,77.21994750,KUPPUGAL                                          ,KGL ,GTL,ANDHRA PRADESH,E
16.25115450,81.02625550,KURICHEDU                                         ,KCD ,GNT       ,ANDHRA PRADESH,E
13.66732430,78.48540750,KURUBALAKOTA                                      ,KBA ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,LINGAMPALLI-JAGITYAL                                 ,LPJL,SC        ,ANDHRA PRADESH,E
15.39950730,77.70313380,LINGANENIDODDI                                    ,LMD ,GTL,ANDHRA PRADESH,E
15.25658420,77.41201230,MADDIKERA                                         ,MKR ,GTL,ANDHRA PRADESH,E
16.52486110,80.64957700,MADHURANAGAR                                 ,MDUN,BZA       ,ANDHRA PRADESH,E
13.64441590,78.55547280,MADNAPALLE ROAD                                   ,MPL ,GTL,ANDHRA PRADESH,E
15.36888780,77.96758890,MALAKAPURAM                                       ,MLK ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,MALLEMADUGU                                       ,MLMG,SC        ,ANDHRA PRADESH,E
15.39789110,77.77757050,MALLIYALA                                         ,MYL ,GTL,ANDHRA PRADESH,E
13.63715510,79.42346940,MAMANDURU                                         ,MRM ,GTL,ANDHRA PRADESH,E
17.38525810,78.52163610,MANDAMARI                                         ,MMZ ,SC        ,ANDHRA PRADESH,E
16.53363780,81.17878320,MANDAVALLI                                        ,MDVL,BZA       ,ANDHRA PRADESH,E
16.55116980,80.61747830,MANGAPATNAM                                       ,MUM ,GTL,ANDHRA PRADESH,E
13.91371980,79.36421630,MANOHARABAD                                       ,MOB ,HYB       ,ANDHRA PRADESH,E
16.74000000,77.98000000,MANOPAD                                           ,MOA ,HYB       ,ANDHRA PRADESH,E
15.91289980,79.73998750,MANTAPAMPALLI                                     ,MMPL,GTL,ANDHRA PRADESH,E
28.63987000,77.08311800,MANTATTI                                          ,MVH ,SC        ,ANDHRA PRADESH,E
14.22696660,79.87744290,MANUBOLU                                         ,MBL ,BZA       ,ANDHRA PRADESH,E
24.57616900,73.69595520,MANYAMKONDA                                       ,MQN ,HYB       ,ANDHRA PRADESH,E
14.69527700,77.58503250,MARPALLI                                          ,MRF ,SC        ,ANDHRA PRADESH,E
14.66331200,79.99694800,MASAIPET                                      ,ME  ,HYB       ,ANDHRA PRADESH,E
17.68684810,83.21849720,MATALKUNTA                                        ,MTV ,SC        ,ANDHRA PRADESH,E
17.00522240,82.09644490,MEDAPADU                                          ,MPU ,BZA       ,ANDHRA PRADESH,E
17.72231570,83.28987800,MEDCHAL                                           ,MED ,HYB       ,ANDHRA PRADESH,E
15.91289980,79.73998750,MIRZAPALLI                                        ,MZL ,HYB       ,ANDHRA PRADESH,E
17.74871150,83.21981510,MOLGAVALLI                                        ,MGV ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,MOTUMARI                                          ,MTMI,SC        ,ANDHRA PRADESH,E
16.43051310,80.98833900,MOTURU                                            ,OTR ,BZA       ,ANDHRA PRADESH,E
15.82407100,78.02104790,MUDIGUBBA                                         ,MGB ,GTL,ANDHRA PRADESH,E
13.80207450,78.26458450,MULAKALACHERUVU                                   ,MCU ,GTL,ANDHRA PRADESH,E
16.19099570,79.98203780,MUNUMAKA                                          ,MUK ,GNT       ,ANDHRA PRADESH,E
16.54695400,80.73181700,MUSTABADA                                         ,MBD ,BZA       ,ANDHRA PRADESH,E
28.63729970,77.17461370,NAGALAPALLE                                       ,NPL ,SC        ,ANDHRA PRADESH,E
15.54284440,77.31361120,NAGARUR                                           ,NRR ,GTL,ANDHRA PRADESH,E
15.91289980,79.73998750,NAGIREDDIPALLI                                    ,NRDP,GNT       ,ANDHRA PRADESH,E
15.91289980,79.73998750,NAKKANADODDI                                      ,NKDO,GTL,ANDHRA PRADESH,E
14.02097830,78.17799670,NALLACHERUVU                                      ,NCU ,GTL,ANDHRA PRADESH,E
16.30794570,80.39713100,NALLAPADU                                         ,NLPD,GNT       ,ANDHRA PRADESH,E
16.50476310,80.65076750,NAMBUR                                           ,NBR ,GNT       ,ANDHRA PRADESH,E
15.25629270,77.36895990,NANCHERLA                                         ,NLA ,GTL,ANDHRA PRADESH,E
14.26974250,79.11185750,NANDALUR                                          ,NRE ,GTL,ANDHRA PRADESH,E
16.70988350,82.04391630,NARASAPURAPU PETA                                 ,NSPH,BZA       ,ANDHRA PRADESH,E
